household_id,region,cooking_fuel,consumption_kwh,consumption_kwh_projected
1479,Nairobi,LPG,-77.02761885847326,-83.3823974142973
1480,Nairobi,firewood,451.7134301059485,488.97978808968924
1481,Nairobi,LPG,852.3570324604284,922.6764876384137
1482,Nairobi,charcoal,786.1130084372255,850.9673316332967
1483,Nairobi,firewood,478.82894834571505,518.3323365842366
1484,Nairobi,charcoal,415.81934962526657,450.1244459693511
1485,Nairobi,electricity,724.2511080417162,784.0018244551578
1486,Nairobi,firewood,254.58718622429885,275.5906290878035
1487,Nairobi,charcoal,-261.4929352831157,-283.06610244397274
1488,Nairobi,electricity,10.66463885430187,11.544471559781774
1489,Nairobi,electricity,556.3178682067385,602.2140923337944
1490,Nairobi,LPG,237.3984703456412,256.9838441491566
1491,Nairobi,charcoal,-155.5513564429309,-168.38434334947272
1492,Nairobi,LPG,281.9672115900215,305.2295065461983
1493,Nairobi,charcoal,682.3619372443814,738.6567970670428
1494,Nairobi,firewood,349.0779466174764,377.8768772134182
1495,Nairobi,electricity,240.59427327306994,260.44330081809824
1496,Nairobi,charcoal,-160.33759229178725,-173.5654436558597
1497,Nairobi,electricity,417.6348519295715,452.08972721376114
1498,Nairobi,LPG,131.3966416418935,142.2368645773497
1499,Nairobi,LPG,417.767930815168,452.23378510741935
1500,Nairobi,charcoal,254.94089686015252,275.9735208511151
1501,Nairobi,firewood,-101.99265782662144,-110.40705209731772
1502,Nairobi,LPG,190.84278440308654,206.5873141163412
1503,Nairobi,LPG,509.9652677373182,552.0374023256469
1504,Nairobi,firewood,587.639585766606,636.1198515923511
1505,Nairobi,firewood,278.84516609393864,301.8498922966886
1506,Nairobi,firewood,471.7260220192046,510.643418835789
1507,Nairobi,firewood,250.74966006756398,271.436507023138
1508,Nairobi,charcoal,837.0916345030028,906.1516943495005
1509,Nairobi,LPG,895.8524229598618,969.7602478540504
1510,Nairobi,charcoal,103.62453460965679,112.17355871495347
1511,Nairobi,firewood,429.66550055906936,465.1129043551926
1512,Nairobi,electricity,417.7443371748744,452.2082449918015
1513,Nairobi,electricity,672.1829671095234,727.6380618960591
1514,Nairobi,electricity,-91.22497086787672,-98.75103096447656
1515,Nairobi,electricity,555.3839579968698,601.2031345316116
1516,Nairobi,electricity,406.6814556365481,440.23267572656334
1517,Nairobi,LPG,597.6831516982172,646.9920117133202
1518,Nairobi,charcoal,608.8318389371176,659.0604656494298
1519,Nairobi,firewood,316.6014692658218,342.7210904802521
1520,Nairobi,charcoal,419.0673386359555,453.6403940734218
1521,Nairobi,firewood,165.48598147872013,179.13857495071454
1522,Nairobi,LPG,826.3839013052159,894.5605731628962
1523,Nairobi,firewood,426.3900729613494,461.5672539806607
1524,Nairobi,LPG,378.695260790797,409.9376198060378
1525,Nairobi,firewood,359.14411998778905,388.77350988678165
1526,Nairobi,LPG,633.2756878414219,685.5209320883392
1527,Nairobi,LPG,146.44732217177904,158.5292262509508
1528,Nairobi,charcoal,462.15345628836207,500.2811164321519
1529,Nairobi,LPG,698.8885905089041,756.5468992258888
1530,Nairobi,firewood,282.6368762647638,305.95441855660687
1531,Nairobi,electricity,629.996516398449,681.971229001321
1532,Nairobi,charcoal,6.322638681988053,6.844256373252068
1533,Nairobi,charcoal,238.20247349686372,257.85417756035497
1534,Nairobi,electricity,79.7867148292741,86.36911880268921
1535,Nairobi,electricity,109.6513928046515,118.69763271103524
1536,Nairobi,charcoal,399.12052485575515,432.04796815635495
1537,Nairobi,electricity,650.8674399128633,704.5640037056746
1538,Nairobi,LPG,199.9333019256977,216.42779933456777
1539,Nairobi,electricity,431.7304701864217,467.3482339768015
1540,Nairobi,LPG,278.2362931097245,301.19078729127676
1541,Nairobi,LPG,160.36664963597238,173.5968982309401
1542,Nairobi,firewood,488.22452989119256,528.503053607216
1543,Nairobi,firewood,592.5058764661445,641.3876112746015
1544,Nairobi,firewood,534.2293937052066,578.3033186858861
1545,Nairobi,LPG,559.5330715788089,605.6945499840606
1546,Nairobi,electricity,206.6923219065405,223.7444384638301
1547,Nairobi,LPG,613.8870548920897,664.5327369206872
1548,Nairobi,charcoal,94.38465663435426,102.17139080668849
1549,Nairobi,LPG,576.9528390447406,624.5514482659316
1550,Nairobi,firewood,159.4052562280359,172.55618986684888
1551,Nairobi,charcoal,485.57982519575614,525.640160774406
1552,Nairobi,firewood,25.009794529865133,27.073102578579007
1553,Nairobi,electricity,341.390297834721,369.55499740608553
1554,Nairobi,charcoal,386.0214338931768,417.86820218936384
1555,Nairobi,LPG,451.75561156505046,489.0254495191671
1556,Nairobi,electricity,306.41169245865336,331.69065708649225
1557,Nairobi,charcoal,661.7284139739405,716.3210081267906
1558,Nairobi,LPG,216.39342542539444,234.2458830229895
1559,Nairobi,electricity,845.0018633588661,914.7145170859726
1560,Nairobi,electricity,178.44901141411907,193.1710548557839
1561,Nairobi,charcoal,243.19937538061214,263.26332384951263
1562,Nairobi,firewood,612.530630344824,663.064407348272
1563,Nairobi,firewood,242.82981149088084,262.86327093887854
1564,Nairobi,electricity,631.2767519395908,683.357083974607
1565,Nairobi,LPG,749.0541070535148,810.8510708854299
1566,Nairobi,charcoal,147.64848756213112,159.82948778600695
1567,Nairobi,LPG,550.0721436600656,595.453095512021
1568,Nairobi,firewood,492.9257516260414,533.5921261351898
1569,Nairobi,charcoal,585.4493786064265,633.7489523414567
1570,Nairobi,charcoal,277.1812404140285,300.04869274818583
1571,Nairobi,firewood,799.4756815648788,865.4324252939813
1572,Nairobi,firewood,-285.5915531719854,-309.15285630867425
1573,Nairobi,electricity,429.5587909472556,464.9973912004042
1574,Nairobi,LPG,-103.78475140657702,-112.34699339761963
1575,Nairobi,firewood,779.9859091799942,844.3347466873438
1576,Nairobi,LPG,94.81615173129347,102.63848424912518
1577,Nairobi,LPG,207.20267593108977,224.29689669540468
1578,Nairobi,LPG,-154.51559451810635,-167.26313106585013
1579,Nairobi,charcoal,704.5273062567703,762.6508090229539
1580,Nairobi,electricity,693.0280065200068,750.2028170579074
1581,Nairobi,electricity,364.39767515697116,394.4604833574213
1582,Nairobi,LPG,186.96448966159943,202.3890600586814
1583,Nairobi,LPG,550.9349879354763,596.3871244401531
1584,Nairobi,charcoal,643.9132583745254,697.0361021904238
1585,Nairobi,LPG,285.24540291268323,308.7781486529796
1586,Nairobi,electricity,406.1665828615878,439.6753259476688
1587,Nairobi,electricity,770.3901111192483,833.9472952865864
1588,Nairobi,charcoal,629.2052292486992,681.1146606617169
1589,Nairobi,firewood,565.4185815652779,612.0656145444134
1590,Nairobi,electricity,299.70329322363796,324.4288149145881
1591,Nairobi,firewood,178.49147884984723,193.21702585495962
1592,Nairobi,electricity,178.32255586077096,193.03416671928457
1593,Nairobi,firewood,803.1179271630053,869.3751561539533
1594,Nairobi,firewood,-369.26213574496023,-399.72626194391944
1595,Nairobi,LPG,34.424695317410624,37.264732681097
1596,Nairobi,LPG,933.1438889208109,1010.1282597567779
1597,Nairobi,charcoal,344.4441181488448,372.8607578961245
1598,Nairobi,LPG,182.99509235020457,198.09218746909644
1599,Nairobi,firewood,804.166744006631,870.5105003871781
1600,Nairobi,electricity,415.1053360825143,449.35152630932174
1601,Nairobi,charcoal,513.7632075930247,556.1486722194493
1602,Nairobi,charcoal,187.0971334025058,202.5326469082125
1603,Nairobi,electricity,531.0119650306542,574.8204521456832
1604,Nairobi,electricity,421.2998627877251,456.0571014677124
1605,Nairobi,LPG,297.6260430959274,322.18019165134143
1606,Nairobi,electricity,-63.02341033415439,-68.22284168672213
1607,Nairobi,charcoal,457.40263317208684,495.138350408784
1608,Nairobi,firewood,319.38673377539874,345.7361393118691
1609,Nairobi,LPG,197.54299305810758,213.84028998540145
1610,Nairobi,firewood,-127.48028925504343,-137.99741311858452
1611,Nairobi,firewood,124.60250228567088,134.88220872423872
1612,Nairobi,LPG,1143.3146030029461,1237.638057750689
1613,Nairobi,firewood,628.9251720958837,680.811498793794
1614,Nairobi,charcoal,-78.67395345380129,-85.1645546137399
1615,Nairobi,charcoal,611.4470636647911,661.8914464171364
1616,Nairobi,firewood,235.7057764274413,255.1515029827052
1617,Nairobi,firewood,843.2107010987096,912.7755839393532
1618,Nairobi,electricity,256.742997367865,277.9242946507138
1619,Nairobi,firewood,780.6572872993897,845.0615135015894
1620,Nairobi,firewood,-437.0726858210422,-473.13118240127824
1621,Nairobi,electricity,418.22220136351535,452.72553297600535
1622,Nairobi,firewood,514.7699547670329,557.2384760353132
1623,Nairobi,LPG,375.41377842521723,406.38541514529766
1624,Nairobi,electricity,356.5628211177126,385.97925385992386
1625,Nairobi,firewood,493.12791112273044,533.8109637903557
1626,Nairobi,charcoal,450.16111307952104,487.29940490858155
1627,Nairobi,charcoal,691.9402804850631,749.0253536250808
1628,Nairobi,charcoal,580.2751743754241,628.1478762613965
1629,Nairobi,firewood,696.0932328856076,753.5209245986701
1630,Nairobi,LPG,506.9960713764764,548.8232472650357
1631,Nairobi,LPG,-309.11894428755386,-334.62125719127704
1632,Nairobi,electricity,1137.0733770092115,1230.8819306124715
1633,Nairobi,electricity,308.72502566619875,334.19484028366014
1634,Nairobi,electricity,1301.1483252932487,1408.4930621299418
1635,Nairobi,firewood,-216.15173286702884,-233.98425082855871
1636,Nairobi,electricity,38.268311392457804,41.42544708233557
1637,Nairobi,electricity,356.30966710955624,385.70521464609465
1638,Nairobi,charcoal,335.3431758842045,363.0089878946514
1639,Nairobi,charcoal,406.99279341231124,440.56969886882695
1640,Nairobi,LPG,573.0338953992465,620.3091917696844
1641,Nairobi,electricity,214.73295543432056,232.44842425765202
1642,Nairobi,firewood,361.69710348239676,391.5371145196945
1643,Nairobi,LPG,480.3436893608292,519.9720437330976
1644,Nairobi,charcoal,555.9210545298158,601.7845415285257
1645,Nairobi,firewood,429.2538506080009,464.667293283161
1646,Nairobi,electricity,24.668097434581,26.703215472933934
1647,Nairobi,firewood,1064.8085706204906,1152.6552776966812
1648,Nairobi,firewood,363.5966305995254,393.5933526239862
1649,Nairobi,LPG,609.7026911638852,660.0031631849058
1650,Nairobi,electricity,753.0571679499747,815.1843843058476
1651,Nairobi,charcoal,547.6441305065189,592.8247712733067
1652,Nairobi,electricity,-90.82500221471793,-98.31806489743215
1653,Nairobi,firewood,60.817475305453286,65.83491701815318
1654,Nairobi,firewood,723.9714959224013,783.6991443359994
1655,Nairobi,firewood,677.7443079481859,733.6582133539113
1656,Nairobi,charcoal,-53.71349292980972,-58.14485609651902
1657,Nairobi,firewood,641.8501473348999,694.8027844900292
1658,Nairobi,charcoal,88.51125582958537,95.81343443552616
1659,Nairobi,firewood,308.30013109337574,333.73489190857924
1660,Nairobi,firewood,158.5787083844396,171.66145182615588
1661,Nairobi,LPG,877.4760720199033,949.8678479615454
1662,Nairobi,LPG,389.82436984953,421.98488036211626
1663,Nairobi,electricity,534.9738591133148,579.1092024901633
1664,Nairobi,LPG,117.6669645326109,127.37448910655131
1665,Nairobi,LPG,667.4382470842687,722.5019024687209
1666,Nairobi,LPG,327.84934736072375,354.89691851798347
1667,Nairobi,firewood,23.996457643705924,25.97616539931166
1668,Nairobi,charcoal,25.242131500769972,27.324607349583495
1669,Nairobi,charcoal,428.6254349639926,463.98703334852195
1670,Nairobi,electricity,-95.44799564529973,-103.32245528603696
1671,Nairobi,electricity,570.0769104775327,617.1082555919292
1672,Nairobi,charcoal,373.4339085746288,404.24220603203565
1673,Nairobi,electricity,238.35146672969418,258.01546273489396
1674,Nairobi,electricity,691.8922323562374,748.973341525627
1675,Nairobi,charcoal,404.5163749892317,437.8889759258433
1676,Nairobi,firewood,341.2712059485536,369.42608043930926
1677,Nairobi,electricity,121.45391925220923,131.4738675905165
1678,Nairobi,electricity,293.8395519622817,318.08131499916993
1679,Nairobi,LPG,450.92475016096273,488.1260420492422
1680,Nairobi,electricity,502.17609309396113,543.605620774213
1681,Nairobi,charcoal,889.9963489884166,963.421047779961
1682,Nairobi,LPG,490.2846095880558,530.7330898790703
1683,Nairobi,firewood,333.92647583202177,361.4754100881636
1684,Nairobi,electricity,525.7957047007806,569.173850338595
1685,Nairobi,LPG,51.582404203307306,55.83795255008016
1686,Nairobi,charcoal,-54.93686946026935,-59.46916119074157
1687,Nairobi,charcoal,272.27629404317014,294.73908830173167
1688,Nairobi,electricity,311.89598519468956,337.62740397325143
1689,Nairobi,LPG,182.07805955150093,197.09949946449976
1690,Nairobi,LPG,690.159130510596,747.0972587777202
1691,Nairobi,charcoal,241.3384099775239,261.2488288006696
1692,Nairobi,electricity,241.85098513625547,261.80369140999653
1693,Nairobi,firewood,172.6285651849351,186.87042181269226
1694,Nairobi,firewood,705.7525685142509,763.9771554166766
1695,Nairobi,charcoal,24.633622010916497,26.66589582681711
1696,Nairobi,firewood,666.7126882330759,721.7164850123047
1697,Nairobi,electricity,591.9087741848288,640.7412480550771
1698,Nairobi,firewood,791.543629856616,856.8459793197868
1699,Nairobi,electricity,652.6927615880147,706.539914419026
1700,Nairobi,LPG,424.1421628534299,459.1338912888379
1701,Nairobi,LPG,780.0691415983288,844.4248457801909
1702,Nairobi,firewood,124.7523726873697,135.0444434340777
1703,Nairobi,firewood,710.3503788133567,768.9542850654586
1704,Nairobi,firewood,252.11556070777553,272.91509446616703
1705,Nairobi,LPG,592.0244769096782,640.8664962547267
1706,Nairobi,firewood,77.23781160257289,83.60993105978515
1707,Nairobi,electricity,160.50380947532528,173.74537375703963
1708,Nairobi,electricity,641.3019121653115,694.2093199189496
1709,Nairobi,electricity,741.6744057942157,802.8625442722384
1710,Nairobi,firewood,333.141115319296,360.6252573331379
1711,Nairobi,charcoal,122.43169866631251,132.5323138062833
1712,Nairobi,electricity,554.0534995402618,599.7629132523334
1713,Nairobi,LPG,408.54621468713333,442.25127739882186
1714,Nairobi,firewood,112.93026107488816,122.24700761356644
1715,Nairobi,charcoal,716.72030884811,775.8497343280791
1716,Nairobi,electricity,234.53329773689484,253.88229480018867
1717,Nairobi,firewood,537.3836140970575,581.7177622600648
1718,Nairobi,LPG,337.26995507659416,365.0947263704132
1719,Nairobi,charcoal,252.33128782618215,273.1486190718422
1720,Nairobi,firewood,662.6071938307209,717.2722873217554
1721,Nairobi,firewood,528.0365132707964,571.599525615637
1722,Nairobi,electricity,646.3193167801808,699.6406604145457
1723,Nairobi,electricity,449.39157612835834,486.4663811589479
1724,Nairobi,firewood,361.7844435271547,391.63166011814496
1725,Nairobi,charcoal,471.7536808579314,510.6733595287107
1726,Nairobi,electricity,560.2849211837803,606.5084271814421
1727,Nairobi,firewood,249.93294230910894,270.55241004961044
1728,Nairobi,firewood,494.9187339659686,535.749529518161
1729,Nairobi,electricity,615.8569432301963,666.6651410466875
1730,Nairobi,charcoal,294.6805281896526,318.9916717652989
1731,Nairobi,LPG,609.4614383028038,659.7420069627851
1732,Nairobi,firewood,488.4157932559993,528.7100961996192
1733,Nairobi,LPG,504.55725245241825,546.1832257797428
1734,Nairobi,electricity,491.69269622579236,532.2573436644202
1735,Nairobi,charcoal,-22.164900413063947,-23.993504697141724
1736,Nairobi,electricity,358.2866188421394,387.8452648966159
1737,Nairobi,LPG,158.5312014496916,171.61002556929114
1738,Nairobi,firewood,155.6842413765151,168.52819129007761
1739,Nairobi,LPG,181.32530825402745,196.28464618498472
1740,Nairobi,LPG,305.93960782940076,331.1796254753263
1741,Nairobi,electricity,522.0791232946974,565.1506509665099
1742,Nairobi,charcoal,598.2193645458733,647.5724621209079
1743,Nairobi,LPG,984.9849613928676,1066.2462207077792
1744,Nairobi,firewood,279.4549108997937,302.5099410490267
1745,Nairobi,electricity,538.170755527895,582.5698428589463
1746,Nairobi,electricity,384.48041664593666,416.20005101922646
1747,Nairobi,electricity,164.82680426129465,178.42501561285147
1748,Nairobi,firewood,523.1010666896467,566.2569046915426
1749,Nairobi,LPG,363.51180398544693,393.5015278142463
1750,Nairobi,electricity,600.2568910365471,649.7780845470622
1751,Nairobi,charcoal,1004.6913333269888,1087.5783683264654
1752,Nairobi,firewood,305.3941631761054,330.5891816381341
1753,Nairobi,charcoal,523.860008070083,567.078458735865
1754,Nairobi,electricity,470.46411828518865,509.2774080437167
1755,Nairobi,LPG,581.729789217042,629.722496827448
1756,Nairobi,LPG,565.7890138727671,612.4666075172704
1757,Nairobi,LPG,-274.49535053814213,-297.14121695753886
1758,Nairobi,firewood,29.925202877587594,32.39403211498857
1759,Nairobi,firewood,1015.8299426536646,1099.6359129225918
1760,Nairobi,charcoal,76.10606055214112,82.38481054769277
1761,Nairobi,firewood,470.0762008030374,508.857487369288
1762,Nairobi,LPG,285.0003556182373,308.51288495674186
1763,Nairobi,LPG,713.4015891120912,772.2572202138388
1764,Nairobi,LPG,306.4751930837172,331.7593965131239
1765,Nairobi,LPG,-74.19392136729567,-80.31491988009756
1766,Nairobi,firewood,609.0841868614648,659.3336322775357
1767,Nairobi,firewood,381.0704114689425,412.50872041513026
1768,Nairobi,firewood,537.413566839779,581.7501861040608
1769,Nairobi,firewood,314.67142265354994,340.63181502246783
1770,Nairobi,charcoal,340.31193162185826,368.38766598066155
1771,Nairobi,electricity,-20.302979230821677,-21.977975017364464
1772,Nairobi,charcoal,1011.0892700261358,1094.504134803292
1773,Nairobi,electricity,270.08071624882894,292.3623753393573
1774,Nairobi,LPG,159.2983218023333,172.4404333510258
1775,Nairobi,LPG,495.40455006811754,536.2754254487372
1776,Nairobi,firewood,512.0030083947509,554.2432565873178
